title,authors,publication_date,abstract,url,id
Has forward guidance been effective?,"Smith, Andrew Lee, Becker, Thealexa",N/A,A. Lee Smith and Thealexa Becker compare forward guidance announcements with changes in the effective federal funds rate and find the two policy measures have had similar macroeconomic effects.,https://www.kansascityfed.org/~/media/files/publicat/research/macrobulletins/mb15smithbecker0904.pdf,fedkmb:26621
Commentary: implications of banking consolidation for the financing of rural America,"Guenther, Kenneth A.",N/A,N/A,http://www.kansascityfed.org/publicat/fra/fra97gue.pdf,fedkrc:42093
Rural businesses are spurring much of the growth in telecommunications,"Wirtz, Ronald A.",N/A,N/A,http://minneapolisfed.org/publications_papers/pub_display.cfm?id=2502,fedmga:24014
A slower economy in 2008,"Madden, Tobias, Grunewald, Rob",N/A,2008 economic forecast for the Ninth District.,http://www.minneapolisfed.org/publications_papers/pub_display.cfm?id=1126,fedmga:24128
The shipping news & forecast,"Jedd, Marcia",N/A,"District ports face many competitive challenges, but whether they sink or swim over the long term will likely depend on infrastructure improvements.",http://minneapolisfed.org/publications_papers/pub_display.cfm?id=1866,fedmga:24251
Measuring consumption growth: the impact of new and better products,"Klenow, Peter J.",N/A,"This study describes how the U.S. government measures real consumption growth and how it tries to take account of a complicating factor: that the goods and services offered to consumers change over time; new products are introduced and old products are improved. The 1996 Boskin Commission critique of this government methodology is described, along with the changes made in response to that critique. Also described is recent research related to how real consumption growth should be measured in the presence of new and better products.",https://www.minneapolisfed.org/research/qr/qr2712.pdf,fedmqr:41763
"Prospects for Macro- and Financial Policy / Gary H. Stern, President ... St. Paul, Minnesota ... February 5, 2009","Stern, Gary H.",N/A,N/A,https://minneapolisfed.org/~/media/files/news_events/pres/stern02-05-09.pdf,fedmsp:20711
A Welfare Analysis of Occupational Licensing in U.S. States,"Soltas, Evan J., Kleiner, Morris M.",N/A,"We assess the welfare consequences of occupational licensing for workers and consumers. We estimate a model of labor market equilibrium in which licensing restricts labor supply but also affects labor demand via worker quality and selection. On the margin of occupations licensed differently between U.S. states, we find that licensing raises wages and hours but reduces employment. We estimate an average welfare loss of 12 percent of occupational surplus. Workers and consumers respectively bear 70 and 30 percent of the incidence. Higher willingness to pay offsets 80 percent of higher prices for consumers, and higher wages compensate workers for 60 percent of the cost of mandated investment in occupation-specific human capital.",https://www.minneapolisfed.org/research/sr/sr590.pdf,fedmsr:87569
Optimal indirect and capital taxation,"Golosov, Mikhail, Kocherlakota, Narayana R., Tsyvinski, Aleh",N/A,"In this paper, we consider an environment in which agents? productivities are private information, potentially multi-dimensional, and follow arbitrary stochastic processes. We allow for arbitrary incentive-compatible and physically feasible tax schemes. We prove that it is typically Pareto optimal to have positive capital taxes. As well, we prove that in any given period, it is Pareto optimal to tax consumption goods at a uniform rate.",http://www.minneapolisfed.org/research/common/pub_detail.cfm?pb_autonum_id=855,fedmwp:42573:original
Three contributions to the theory of decision under uncertainty,"Green, Edward J., Park, In-Uck",N/A,"An intuitively natural consistency condition for contingent plans is necessary and sufficient for a contingent plan to be rationalized by maximization of conditional expected utility. One alternative theory of choice under uncertainty, the weighted-utility theory developed by Chew Soo Hong (1983) does not entail that contingent plans will generally satisfy this condition. Another alternative theory, the minimax theory as formulated by Savage (1972), does entail the consistency condition (at least for singleton-valued plans). ; Earlier title: Bayes contingent plans",http://www.minneapolisfed.org/research/common/pub_detail.cfm?pb_autonum_id=616,fedmwp:42598:original
Performance of metropolitan area industries,"Drennan, Matthew P.",N/A,"In the New York metropolitan region, job losses have been more severe and economic recovery slower than in most other metropolitan areas. But a more interesting, and less pessimistic, story is revealed by regional income: an analysis of aggregate earnings shows that incomes in the region are higher now, in real terms, than they were in 1988. That rise, the author contends, reflects increased productivity and a potential shift in industry composition from less productive to more productive industries.",https://www.newyorkfed.org/medialibrary/media/research/epr/97v03n1/9702dren.pdf,fednep:19831
Modeling the Global Effects of the COVID-19 Sudden Stop in Capital Flows,"Benigno, Gianluca, Akinci, Ozge, Queraltó, Albert",N/A,"The COVID-19 outbreak has triggered unusually fast outﬂows of dollar funding from emerging market economies (EMEs). These outflows are known as “sudden stop” episodes, and they are typically followed by economic contractions. In this post, we assess the macroeconomic eﬀects of the COVID-induced sudden stop of capital flows to EMEs, using our open-economy DSGE model. Unlike existing frameworks, such as the Federal Reserve Board’s SIGMA model, our model features both domestic and international ﬁnancial constraints, making it well-suited to capture the eﬀects of an outﬂow of dollar funding. The model predicts output losses in EMEs due in part to the adverse eﬀect of local currency depreciation on private-sector balance sheets with dollar debts. The ﬁnancial stresses in EMEs, in turn, spill back to the U.S. economy, through both trade and ﬁnancial channels. The model-predicted output losses are persistent (consistent with previous sudden stop episodes), with financial effects being a significant drag on the recovery. We stress that we are only tracing out the effects of one particular channel (the stop of capital flows and its associated effect on funding costs) and not the totality of COVID-related effects.",https://libertystreeteconomics.newyorkfed.org/2020/05/modeling-the-global-effects-of-the-covid-19-sudden-stop-in-capital-flows.html,fednls:87990
"Variance risk premia, asset predictability puzzles, and macroeconomic uncertainty","Zhou, Hao",N/A,"This paper presents predictability evidence from the difference between implied and expected variances or variance risk premium that: (1) the variance difference measure predicts a significant positive risk premium across equity, bond, and credit markets; (2) the predictability is short-run, in that it peaks around one to four months and dies out as the horizon increases; and (3) such a short-run predictability is complementary to that of the standard predictor variables--P/E ratio, forward spread, and short rate. These findings are potentially justifiable by a general equilibrium model with recursive preference that incorporates stochastic economic uncertainty. Calibration evidence suggests that such a framework is capable of reproducing the variance premium dynamics, especially its high skewness and kurtosis, without introducing jumps. The calibrated model can also qualitatively explain the equity premium puzzle and the bond risk premia in short horizons.",http://www.federalreserve.gov/pubs/feds/2010/201014/201014abs.html,fedgfe:33854:original
"Divest, Disregard, or Double Down?","Roth Tran, Brigitte",N/A,"How much, if at all, should an endowment invest in a firm whose activities run counter to the charitable missions the endowment funds? Endowments typically disregard the objectionable nature of or divest from such firms. However, if firm returns increase with activities the endowment combats, doubling down on the investment increases expected utility by aligning funding availability with need. I call this \""mission hedging.\"" This paper offers the first model that characterizes the endowment's investment decision on the objectionable firm, defines investment trade-offs, and examines related evidence. Bad actors provide good opportunities to hedge mission-specific risks.",https://www.federalreserve.gov/econres/feds/files/2017042pap.pdf,fedgfe:34377:original
The Decline in Lending to Lower-Income Borrowers by the Biggest Banks,"Laufer, Steven, Ringo, Daniel R., Bhutta, Neil",N/A,Data collected under the Home Mortgage Disclosure Act (HMDA) reveal that the largest banks have significantly reduced their share of mortgage lending to low- and moderate-income (LMI) households in recent years.,https://www.federalreserve.gov/econres/notes/feds-notes/the-decline-in-lending-to-lower-income-borrowers-by-the-biggest-banks-20170928.htm,fedgfn:10669
Own-Account IT Equipment Investment,"Byrne, David M., Corrado, Carol, Sichel, Daniel E.",N/A,This note considers a puzzle: why has information technology (IT) equipment investment in the National income and Product Accounts (NIPAs) been so weak since 2007 at the same time that financial reports indicate massive increases in capital expenditures by IT service companies?,https://www.federalreserve.gov/econres/notes/feds-notes/own-account-it-equipment-investment-20171004.htm,fedgfn:10739
Post econometric policy evaluation: a critique,"Ingram, Beth, Leeper, Eric M.",N/A,"An increasingly popular approach to policy evaluation involves applying the parameters calibrated for a real business cycle model that does not include policy to a different model, where policy does affect private decisions. This technique, in effect, estimates a model that misspecifies how private behavior depends on policy. The calibrated parameters depend on policy behavior, but calibrators overlook this dependence when projecting policy effects. This procedure repeats the \""Keynesian\"" errors that Lucas (1976) noted in his influential critique of (then) standard methods of econometric policy evaluation and produces predictions of policy consequences that may be no more useful than ones from traditional econometric models.",http://www.federalreserve.gov/pubs/ifdp/1990/393/default.htm,fedgif:36406:original
Did the debt crisis cause the investment crisis?,"Warner, Andrew M.",N/A,"There is now a large literature which attributes the investment decline in heavily indebted developing countries to the effects of the international debt crisis which began in 1982. However, these theories have not been tested against the alternative that declining terms of trade and high world real interest rates in the early 1980s directly caused the investment declines. This paper is based on the idea that if the debt theories are true, then forecasts of investment in the 1980s which do not use debt variables should not perform very well. This paper points out that such forecasts perform surprisingly well, and in many cases go against the predictions of the debt theories, casting doubt on the validity of the debt theories.",http://www.federalreserve.gov/pubs/ifdp/1991/418/default.htm,fedgif:36588:original
The yen-dollar relationship: a recent historical perspective,"Johnson, Manuel H., Loopesko, Bonnie E.",N/A,"This paper explores the interaction between exchange rate alignment and external balance for Japan and the United States. The analysis highlights the influence of current account developments on the yen-dollar exchange rate, as well as the reverse, and the interaction between the capital account and the exchange rate. We first sketch the broad outlines of the factors driving medium-run swings in the yen-dollar exchange rate over the floating rate period. After a brief consideration of the implications of financial liberalization for the yen-dollar exchange rate, the paper takes a more detailed look at the secular developments underlying movements in the yen-dollar relationship, tracing the evolution over the past two-and-a-half decades of some of the more salient structural features of the American and Japanese economies. Developments in each economy related to productivity, the composition and regional pattern of trade, real wages, the terms of trade and the savings-investment balance provide insights into the longer-run trends of the Japanese current account and associated pressures for yen appreciation over time. Finally, we weigh the relative contributions of changes in the exchange value of the yen and other economic factors in fostering more balanced trade between Japan and its major trading partners, including the United States. Evidence from the Multi-Country Model indicates that a 35 percent appreciation of the yen against the dollar over time will reduce Japan's surplus with the United States by $20 billion.",http://www.federalreserve.gov/pubs/ifdp/1986/288/default.htm,fedgif:37161:original
Private sector effects of government expenditures on nontraded goods versus direct employment of labor in a small open economy,"Johnson, Ronald",N/A,N/A,http://www.federalreserve.gov/pubs/ifdp/1980/159/ifdp159.pdf,fedgif:37353:original
"Statement to Congress, June 10, 1998, (issues relating to the application of the Commodity Exchange Act to over-the-counter derivatives transactions).",anonymous,N/A,N/A,http://www.federalreserve.gov/boarddocs/testimony/1998/199806102.htm,fedgrb:15717
"Discussion of paper: \"" Quantifying the Last Harm to the U.S. Economy from the Financial Crisis\"" by Robert E. Hall / Narayana Kocherlakota, President ... Cambridge, Massachucsetts ... April 12, 2014","Kocherlakota, Narayana R.",N/A,N/A,https://minneapolisfed.org/news-and-events/presidents-speeches/discussion-of-robert-halls-paper,fedmsp:20611
What ever happened to the Puerto Rican sugar manufacturing industry?,"Bridgman, Benjamin, Maio, Michael, Schmitz, James A.",N/A,"Beginning in the early 1900s, Puerto Rican sugar has entered the U.S. mainland tariff free. Given this new status, the Puerto Rican sugar industry grew dramatically, soon far outstripping Louisiana?s production. Then, in the middle 1960s, something amazing happened. Production collapsed. Manufacturing sugar in Puerto Rico was no longer profitable. Louisiana, in contrast, continued to produce and grow sugar. We argue that local economic policy was responsible for the industry?s demise. In the 1930s and 1940s, the local Puerto Rican government enacted policies to stifle the growth of large cane-farms. As a result, starting in the late 1930s, farm size fell, mechanization of farms essentially ceased, and the Puerto Rican sugar industry?s productivity (relative to Louisiana) rapidly declined until the industry collapsed. The overall Puerto Rican economy also began to perform poorly in the late 1930s. In particular, Puerto Rico?s per capita income was converging to that of the poorest U.S. states until the late 1930s, but since then it has lost ground to these states. One naturally wonders: was the poor overall performance of the Puerto Rican economy also the result of policy? We show that Puerto Rico embarked on other economic policies in the early 1940s that proved to be major setbacks to its economic development.",http://www.minneapolisfed.org/publications_papers/pub_display.cfm?id=5021,fedmsr:4674
"More Unequal We Stand? Inequality Dynamics in the United States, 1967–2021","Violante, Giovanni L., Heathcote, Jonathan, Perri, Fabrizio, Zhang, Lichen",N/A,"Heathcote et al. (2010) conducted an empirical analysis of several dimensions of inequality in the United States over the years 1967-2006, using publicly-available survey data. This paper expands the analysis, and extends it to 2021. We find that since the early 2000s, the college wage premium has stopped growing, and the race wage gap has stalled. However, the gender wage gap has kept shrinking. Both individual- and household-level income inequality have continued to rise at the top, while the cyclical component of inequality dominates dynamics below the median. Inequality in consumption expenditures has remained remarkably stable over time. Income pooling within the family and redistribution by the government have enormous impacts on the dynamics of household-level inequality, with the role of the family diminishing and that of the government growing over time. In particular, largely due to generous government transfers, the COVID recession has been the first downturn in fifty years in which inequality in disposable income and consumption actually declined.",https://www.minneapolisfed.org/research/sr/sr648.pdf,fedmsr:96530
The financial crisis at the kitchen table: trends in household debt and credit,"Lee, Donghoon, Haughwout, Andrew F., Brown, Meta, Van der Klaauw, Wilbert",N/A,"Since the onset of the financial crisis, households have reduced their outstanding debt by about $1.3 trillion. While part of this reduction stemmed from a historic increase in consumer defaults and lender charge-offs, particularly on mortgage debt, other factors were also at play. An analysis of the New York Fed?s Consumer Credit Panel?a rich new data set on individual credit accounts?reveals that households actively reduced their obligations during this period by paying down their current debts and reducing new borrowing. These household choices, along with banks? stricter lending standards, helped drive this deleveraging process.",https://www.newyorkfed.org/medialibrary/media/research/current_issues/ci19-2.pdf,fednci:19728
"Disclosure, volatility, and transparency: and empirical investigation into the value of bank disclosure","Baumann, Ursel, Nier, Erlend",N/A,"The authors suggests that banks that are more forthcoming on basic balance-sheet items exhibit lower stock price volatility. About 600 banks in thirty-one countries over the 1993-2000 period are covered. The authors find that higher values of their disclosure index are associated with significantly lower stock return volatility and that volatility is also negatively associated with most of the individual items in the index, and conclude that increased disclosure may benefit bankers and bank supervisors.",https://www.newyorkfed.org/medialibrary/media/research/epr/04v10n2/0409Baum.pdf,fednep:19774
Small Business Recovery after Natural Disasters,"Sarkar, Asani, Kramer Mills, Claire, Hiti, Martin",N/A,"The first post of this series found that small businesses owned by people of color are particularly vulnerable to natural disasters. In this post, we focus on the aftermath of disasters, and examine disparities in the ability of firms to reopen their businesses and access disaster relief. Our results indicate that Black-owned firms are more likely to remain closed for longer periods and face greater difficulties in obtaining the immediate relief needed to cope with a natural disaster.",https://libertystreeteconomics.newyorkfed.org/2022/09/small-business-recovery-after-natural-disasters/,fednls:94733
Deposits and the March 2023 Banking Crisis—A Retrospective,"Plosser, Matthew, Luck, Stephan",N/A,"In this post, we evaluate how deposits have evolved over the latter portion of the current monetary policy tightening cycle. We find that while deposit betas have continued to rise, they did not accelerate following the bank runs in March 2023. In addition, while overall deposit funding has remained stable, we find that the banks most affected by the March 2023 events are offering higher deposit rates and are growing their deposit funding relative to the broader banking industry.",https://libertystreeteconomics.newyorkfed.org/2024/03/deposits-and-the-march-2023-banking-crisis-a-retrospective/,fednls:97973
International economic prospects: a case study in mutuality,"Corrigan, E. Gerald",N/A,N/A,https://www.newyorkfed.org/medialibrary/media/research/quarterly_review/1987v12/v12n4article1.pdf,fednqr:28041
"Preference for the workplace, investment in human capital, and gender","Wiswall, Matthew, Zafar, Basit",N/A,"We use a hypothetical choice methodology to estimate preferences for workplace attributes and quantify how much these preferences influence pre-labor-market human capital investments. This method robustly identifies preferences for various job attributes, free from omitted variable bias and free from considering the equilibrium job match. Women on average have a higher willingness to pay (WTP) for jobs with greater work flexibility and job stability, and men have a higher WTP for jobs with higher earnings growth. These job preferences relate to college major choices and actual job choices, and explain as much as 25 percent of the gender wage gap..",https://www.newyorkfed.org/medialibrary/media/research/staff_reports/sr767.pdf?la=en,fednsr:12860
Selective credit policies: should their role be expanded?,anonymous,N/A,N/A,https://www.philadelphiafed.org/-/media/frbp/assets/economy/articles/business-review/1975/brj75nde.pdf,fedpbr:32287
Credit market competition and capital regulation,"Allen, Franklin, Carletti, Elena, Marquez, Robert",N/A,"Market discipline for financial institutions can be imposed not only from the liability side, as has often been stressed in the literature on the use of subordinated debt, but also from the asset side. This will be particularly true if good lending opportunities are in short supply, so that banks have to compete for projects. In such a setting, borrowers may demand that banks commit to monitoring by requiring that they use some of their own capital in lending, thus creating an asset market-based incentive for banks to hold capital. Borrowers can also provide banks with incentives to monitor by allowing them to reap some of the benefits from the loans, which accrue only if the loans are in fact paid off. Since borrowers do not fully internalize the cost of raising capital to the banks, the level of capital demanded by market participants may be above the one chosen by a regulator, even when capital is a relatively costly source of funds. This implies that the capital requirement may not be binding, as recent evidence seems to indicate.",http://www.federalreserve.gov/pubs/feds/2006/200611/200611abs.html,fedgfe:34200:original
Factor supplies and specialization in the world economy,"Harrigan, James, Zakrajšek, Egon",N/A,"A core prediction of the Heckscher-Ohlin theory is that countries specialize in goods in which they have a comparative advantage, and that the source of comparative advantage is differences in relative factor supplies. To examine this theory, we use the most extensive dataset available and document the pattern of industrial specialization and factor endowment differences in a broad sample of rich and developing countries over a lengthy period (1970-92). Next, we develop an empirical model of specialization based on factor endowments, allowing for unmeasurable technological differences and estimate it using panel data techniques. In addition to estimating the effects of factor endowments, we also consider an alternative hypothesis that the level of aggregate productivity by itself can explain specialization. Our results clearly show the importance of factor endowments on specialization: relative endowments do matter.",http://www.federalreserve.gov/pubs/feds/2000/200043/200043abs.html,fedgfe:34926:original
What does financial volatility tell us about macroeconomic fluctuations?,"Senyuz, Zeynep, Yoldas, Emre, Chauvet, Marcelle",N/A,"This paper provides an extensive analysis of the predictive ability of financial volatility measures for economic activity. We construct monthly measures of stock and bond market volatility from daily returns and model volatility as composed of a long-run component that is common across all series, and a set of idiosyncratic short-run components. Based on powerful in-sample predictive ability tests, we find that the stock volatility measures and the common factor significantly improve short-term forecasts of conventional financial indicators. A real-time out of sample assessment yields a similar conclusion under the assumption of noisy revisions in macroeconomic data. In a non-linear extension of the dynamic factor model for volatility series, we identify three regimes that describe the joint volatility dynamics: low, intermediate and high-volatility. We also find that the non-linear model performs remarkably well in tracking the Great Recession of 2007-2009 in real-time.",http://www.federalreserve.gov/pubs/feds/2013/201361/201361abs.html,fedgfe:35587:original
The Global Determinants of International Equity Risk Premiums,"Xu, Nancy R., Londono, Juan M.",N/A,"We examine the commonality in international equity risk premiums by linking empirical evidence for the international stock return predictability of US downside and upside variance risk premiums (DVP and UVP, respectively) with implications from an international asset pricing framework, which takes the perspective of a US/global investor and features asymmetric global macroeconomic, financial market, and risk aversion shocks. We find that DVP and UVP predict international stock returns through different global equity risk premium determinants: bad and good macroeconomic uncertainties, respectively. Across countries, US investors demand lower macroeconomic risk compensation but higher financial market risk compensation for more-integrated countries.",https://www.federalreserve.gov/econres/ifdp/files/ifdp1318.pdf,fedgif:92672:original
"Modifications to the prudential limits or firewalls effective October 31, 1997",anonymous,N/A,N/A,,fedgrb:15088
"Statement to Congress, February 25, 1999 (service credit under the federal employees retirement system)","Kelley, Edward W.",N/A,N/A,http://www.federalreserve.gov/boarddocs/testimony/1999/19990225.htm,fedgrb:15129
Public meeting scheduled on the proposed acquisition of Citicorp by Travelers Corp.,anonymous,N/A,N/A,,fedgrb:15239
Recent developments in monetary policy,"Volcker, Paul A.",N/A,N/A,,fedgrb:15644
NACHA's future role,"Moroney, William R.",N/A,N/A,,fedaer:30513
Risk management activity on the rise,anonymous,N/A,N/A,,fedaeu:30893
"Fed structure ensures independence, accountability",anonymous,N/A,N/A,,fedaeu:30913
Winter blues: a SAD stock market cycle,"Kamstra, Mark, Kramer, Lisa, Levi, Maurice D.",N/A,"This paper investigates the role of seasonal affective disorder (SAD) in the seasonal time-variation of stock market returns. SAD is an extensively documented medical condition whereby the shortness of the days in fall and winter leads to depression for many people. Experimental research in psychology and economics indicates that depression, in turn, causes heightened risk aversion. Building on these links between the length of day, depression, and risk aversion, we provide international evidence that stock market returns vary seasonally with the length of the day, a result we call the SAD effect. Using data from numerous stock exchanges and controlling for well-known market seasonals as well as other environmental factors, stock returns are shown to be significantly related to the amount of daylight through the fall and winter. Patterns at different latitudes and in both hemispheres provide compelling evidence of a link between seasonal depression and seasonal variation in stock returns: Higher latitude markets show more pronounced SAD effects and results in the Southern Hemisphere are six months out of phase, as are the seasons. Overall, the economic magnitude of the SAD effect is large.",https://www.frbatlanta.org/-/media/documents/research/publications/wp/2002/wp0213a.pdf,fedawp:13463:original
"Lessons for forecasting unemployment in the United States: use flow rates, mind the trend","Meyer, Brent, Tasci, Murat",N/A,"This paper evaluates the ability of autoregressive models, professional forecasters, and models that incorporate unemployment flows to forecast the unemployment rate. We pay particular attention to flows-based approaches?the more reduced-form approach of Barnichon and Nekarda (2012) and the more structural method in Tasci (2012)?to generalize whether data on unemployment flows are useful in forecasting the unemployment rate. We find that any approach that considers unemployment inflow and outflow rates performs well in the near term. Over longer forecast horizons, Tasci (2012) appears to be a useful framework even though it was designed to be mainly a tool to uncover long-run labor market dynamics such as the \""natural\"" rate. Its usefulness is amplified at specific points in the business cycle when the unemployment rate is away from the longer-run natural rate. Judgmental forecasts from professional economists tend to be the single best predictor of future unemployment rates. However, combining those guesses with flows-based approaches yields significant gains in forecasting accuracy.",https://www.frbatlanta.org/-/media/Documents/research/publications/wp/2015/wp1501.pdf?la=en,fedawp:13948:original
The New England-China relationship in 2005,"Browne, Lynn E.",N/A,"This essay provides an overview of current trade patterns between New England and China. It was prepared for a symposium sponsored by The Boston Athenaeum comparing New England?s present-day trade with China to the region?s prominence in the U.S.-China trade of the 19th century. The essay concludes that a special trade relationship between New England and China does not exist at the present time. Although New England?s exports to China are growing rapidly, they are not growing markedly faster than exports from the rest of the country, and China does not account for an unusually large fraction of New England?s exports. Moreover, there is some indication that New England has felt the brunt of competition from Chinese imports more strongly than other regions. In one arena, New England does hold a special position: New England universities are highly regarded in China, and the region?s share of Chinese students is above its population share?although in line with its share of foreign students generally.",http://www.bostonfed.org/economic/neppc/wp/2005/neppcwp0501.htm,fedbcw:20232:original
"Recent developments in real estate, financial markets, and the economy: a speech at the Portland Regional Chamber of Commerce, Portland, Maine, October 10, 2007.","Rosengren, Eric",N/A,"Presented by Eric S. Rosengren, President and Chief Executive Officer, Federal Reserve Bank of Boston, for the Portland Regional Chamber of Commerce, Portland, Maine, October 10, 2007",http://www.bostonfed.org/news/speeches/rosengren/2007/101007.htm,fedbsp:11875
How important is variability in consumer credit limits?,"Fulford, Scott L.",N/A,"Credit limit variability is a crucial aspect of the consumption, savings, and debt decisions of households in the United States. Using a large panel, this paper first demonstrates that individuals gain and lose access to credit frequently and often have their credit limits reduced unexpectedly. Credit limit volatility is larger than most estimates of income volatility and varies over the business cycle. While typical models of intertemporal consumption fix the credit limit, I introduce a model with variable credit limits. Variable credit limits create a reason for households to hold both high interest debts and low interest savings at the same time, since the savings act as insurance. Simulating the model using the estimates of credit limit volatility, I show that it explains all of the credit card puzzle: why around a third of households in the United States hold both debt and liquid savings at the same time. The approach also offers an important new channel through which financial system uncertainty affects household decisions.",http://www.bostonfed.org/economic/wp/wp2014/wp1408.pdf,fedbwp:7303:original
The Role Bank Branches Play in a Mobile Age,"Cortes, Kristle Romero",N/A,N/A,https://doi.org/10.26509/frbc-ec-201514,fedcec:29779
The national debt: a secular perspective,"Carlson, John B., Stevens, Edward J.",N/A,"An examination of the various factors that have determined the level and growth of the federal debt over the past 40 years, with some perspective on future levels of federal debt.",http://www.clevelandfed.org/Research/Review/1985/85-q3-carlson.pdf,fedcer:11051
Business cycle turning points: two empirical business cycle model approaches,"Gordon, Stephen F., Filardo, Andrew J.",N/A,"This paper compares a set of non-nested empirical business cycle models. The alternative linear models include a VAR and Stock and Watson's (1991) unobserved components model. The alternative nonlinear models include the time-varying transition probability Markov switching model (Filardo 1993) and an integration of the Markov switching model with the Stock and Watson model as proposed by Diebold and Rudebusch (1994) and Chauvet (1994). Generally, this paper finds that no one model dominates in a predictive sense at all times. The nonlinear models, however, tend to outperform the linear models around business cycle turning points. Econometrically, this paper applies the general model comparison methodology of Geweke (1994).",,fedkrw:40756:original
"If it's not paper, can it still be cash?",anonymous,N/A,N/A,https://fraser.stlouisfed.org/title/6107/item/586610,fedliv:20191
Adjusting to high inflation: the Israeli experience,"Shiffer, Zalman F.",N/A,N/A,https://files.stlouisfed.org/files/htdocs/publications/review/86/05/Adjusting_May1986.pdf,fedlrv:24778
Can nominal GDP targeting rules stabilize the economy?,"Dueker, Michael J.",N/A,N/A,https://files.stlouisfed.org/files/htdocs/publications/review/93/05/Nominal_May_Jun1993.pdf,fedlrv:25408
Discipline and liquidity in the market for federal funds,"King, Thomas B.",N/A,"I find that high-risk banks pay more for federal funds and are less likely to utilize them as a source of liquidity. The extent of this discipline has risen in recent years, following legislation designed to impose more of the costs of bank failure on uninsured creditors. However, the risk-pricing remains imperfect, and additional results suggest that information problems persist in the fed-funds market. The findings have implications for interest-rate determination, risk contagion in the financial system, the use of market data in banking supervision, and recent efforts to reform Discount Window operations.",,fedlsp:11242:original
Market structure and inefficiency in the foreign exchange market,"Flood, Mark D.",N/A,"This paper investigates the intradaily operational efficiency of the U. S. foreign exchange market by conducting computer simulation experiments with market structure (the numbers of market?makers, brokers and customers). The results indicate significant operational inefficiencies which can be explained by temporary inventory imbalances inherent in a decentralized market. The results also suggest that much of this inefficiency could be alleviated through a centralization of price information.",https://s3.amazonaws.com/real.stlouisfed.org/wp/1991/1991-001.pdf,fedlwp:10260:original
Predictable dynamics in the S&P 500 index options implied volatility surface,"Guidolin, Massimo, Goncalves, Silvia",N/A,"One key stylized fact in the empirical option pricing literature is the existence of an implied volatility surface (IVS). The usual approach consists of fitting a linear model linking the implied volatility to the time to maturity and the moneyness, for each cross section of options data. However, recent empirical evidence suggests that the parameters characterizing the IVS change over time. In this paper we study whether the resulting predictability patterns in the IVS coefficients may be exploited in practice. We propose a two-stage approach to modeling and forecasting the S&P 500 index options IVS. In the first stage we model the surface along the cross-sectional moneyness and time-to-maturity dimensions, similarly to Dumas et al. (1998). In the second-stage we model the dynamics of the cross-sectional first-stage implied volatility surface coefficients by means of vector autoregression models. We find that not only the S&P 500 implied volatility surface can be successfully modeled, but also that its movements over time are highly predictable in a statistical sense. We then examine the economic significance of this statistical predictability with mixed findings. Whereas profitable delta-hedged positions can be set up that exploit the dynamics captured by the model under moderate transaction costs and when trading rules are selective in terms of expected gains from the trades, most of this profitability disappears when we increase the level of transaction costs and trade multiple contracts off wide segments of the IVS. This suggests that predictability of the time-varying S&P 500 implied volatility surface may be not inconsistent with market efficiency.",https://s3.amazonaws.com/real.stlouisfed.org/wp/2005/2005-010.pdf,fedlwp:10267:original
To save a city,"Davies, Phil",N/A,How far should government power extend into private markets in the wake of a disaster?,http://www.minneapolisfed.org/publications_papers/pub_display.cfm?id=1305,fedmga:23976
"Habit persistence, asset returns and the business cycle","Fisher, Jonas D. M., Christiano, Lawrence J., Boldrin, Michele",N/A,"We introduce two modifications into the standard real business cycle model: habit persistence preferences and limitations on intersectoral factor mobility. The resulting model is consistent with the observed mean equity premium, mean risk free rate and Sharpe ratio on equity. The model does roughly as well as the standard real business cycle model with respect to standard measures. On four other dimensions its business cycle implications represent a substantial improvement. It accounts for (i) persistence in output, (ii) the observation that employment across different sectors moves together over the business cycle, (iii) the evidence of ?excess sensitivity? of consumption growth to output growth, and (iv) the ?inverted leading indicator property of interest rates,? that high interest rates are negatively correlated with future output.",https://www.minneapolisfed.org/research/sr/sr280.pdf,fedmsr:5064
The Global Rise of Corporate Saving,"Chen, Peter, Neiman, Brent, Karabarbounis, Loukas",N/A,"The sectoral composition of global saving changed dramatically during the last three decades. Whereas in the early 1980s most of global investment was funded by household saving, nowadays nearly two-thirds of global investment is funded by corporate saving. This shift in the sectoral composition of saving was not accompanied by changes in the sectoral composition of investment, implying an improvement in the corporate net lending position. We characterize the behavior of corporate saving using both national income accounts and firm-level data and clarify its relationship with the global decline in labor share, the accumulation of corporate cash stocks, and the greater propensity for equity buybacks. We develop a general equilibrium model with product and capital market imperfections to explore quantitatively the determination of the flow of funds across sectors. Changes including declines in the real interest rate, the price of investment, and corporate income taxes generate increases in corporate profits and shifts in the supply of sectoral saving that are of similar magnitude to those observed in the data.",https://minneapolisfed.org/research/wp/wp736.pdf,fedmwp:42389:original
"Modern Refineries, Shale Boom Upend Traditional Oil Price Relationships","Strickler, Grant, Plante, Michael D.",N/A,Different crude oils can sell for dramatically different prices with sometimes far-reaching effects on the energy industry—from impacts on oil producers’ production decisions to oil refineries’ profit margins.,https://www.dallasfed.org/research/economics/2019/0409,d00001:89342
