title,authors,publication_date,abstract,url,id
"Oil, productivity, government spending and the real yen-dollar exchange rate","Rogoff, Kenneth S.",N/A,N/A,,fedfpb:11718:original
The evolution of a financial crisis: panic in the asset-backed commercial paper market,"Liang, J. Nellie, Suarez, Gustavo A., Covitz, Daniel M.",N/A,"The $350 billion contraction in the asset-backed commercial paper (ABCP) market in the last five months of 2007 played a central role in transforming concerns about the credit quality of mortgage-related assets into a global financial crisis. This paper attempts to better understand why the substantial contraction in ABCP occurred by measuring and analyzing runs on ABCP programs over the period from August 2007 through December 2007. While it has been suggested that commercial paper programs, like commercial banks, may be prone to runs, we are the first to conduct a comprehensive empirical analysis of runs in the ABCP market using a rich and novel issue-level data set for all ABCP programs in the U.S. market. A program is defined as being run when it does not issue new paper during a week despite having a substantial share of its outstandings scheduled to mature, and then continuing in a run until it issues. We find evidence of extensive runs: more than 100 programs (one-third of all ABCP programs) were in a run within weeks of the onset of the turmoil and the odds of subsequently leaving the run state were very low. We interpret this finding as an indication that the ABCP market was subject to a bank-like \""panic.\"" We also find that while runs were linked to credit and liquidity exposures of individual programs, runs were also related importantly to non-program specific variables in the first several weeks of the turmoil, indicating that runs were relatively indiscriminate during the early part of the panic. Thus the ABCP market may be inherently unstable and a source of systemic risk.",http://www.federalreserve.gov/pubs/feds/2009/200936/200936abs.html,fedgfe:33684:original
Density selection and combination under model ambiguity: an application to stock returns,"D'Amico, Stefania",N/A,"This paper proposes a method for predicting the probability density of a variable of interest in the presence of model ambiguity. In the first step, each candidate parametric model is estimated minimizing the Kullback-Leibler 'distance' (KLD) from a reference nonparametric density estimate. Given that the KLD represents a measure of uncertainty about the true structure, in the second step, its information content is used to rank and combine the estimated models. The paper shows that the KLD between the nonparametric and the parametric density estimates is asymptotically normally distributed. This result leads to determining the weights in the model combination, using the distribution function of a Normal centered on the average performance of all plausible models. Consequently, the final weight is determined by the ability of a given model to perform better than the average. As such, this combination technique does not require the true structure to belong to the set of competing models and is computationally simple. I apply the proposed method to estimate the density function of daily stock returns under different phases of the business cycle. The results indicate that the double Gamma distribution is superior to the Gaussian distribution in modeling stock returns, and that the combination outperforms each individual candidate model both in- and out-of-sample.",http://www.federalreserve.gov/pubs/feds/2005/200509/200509abs.html,fedgfe:33820:original
Lessons from financial history. Proceedings of the twenty-second annual Economic Policy Conference of the Federal Reserve Bank of St Louis,"Wheelock, David C.",N/A,N/A,,fedlrv:25730
Do macroeconomic announcements move inflation forecasts?,"Fischer, Andreas M., Amstad, Marlene",N/A,"This paper presents an empirical strategy that bridges the gap between event studies and macroeconomic forecasts based on common-factor models. Event studies examine the response of financial variables to a market-sensitive \\""surprise\\"" component using a narrow event window. The authors argue that these features - narrow event window and surprise component - can be easily embedded in common-factor models that study the real-time impact of macroeconomic announcements on key policy variables such as inflation or gross domestic product growth. Demonstrative applications are provided for Swiss inflation that show that (i) the communication of monetary policy announcements generates an asymmetric response for inflation forecasts, (ii) the pass-through effect of import price releases on inflation forecasts is weak, and (iii) macroeconomic releases of real and nominal variables generate nonsynchronized effects for inflation forecasts.",https://files.stlouisfed.org/files/htdocs/publications/review/09/09/part2/Amstad.pdf,fedlrv:26052
"U.S. securities markets and the banking system, 1790-1840","Sylla, Richard",N/A,N/A,https://files.stlouisfed.org/files/htdocs/publications/review/98/05/9805rs.pdf,fedlrv:26141
Forecasting macro variables with a Qual VAR business cycle turning point index,"Wesche, Katrin, Dueker, Michael J.",N/A,"One criticism of VAR forecasting is that macroeconomic variables tend not to behave as linear functions of their own past around business cycle turning points. This article investigates the methods and efficacy of forecasting with a VAR that expands the information set to include dynamic forecasts of a qualititative variable - business cycle turning points. We apply this Qual VAR model to five of the G7 economies and find that the Qual VAR improves on forecasts from standard models, both for the qualitative variable and for macroeconomic data, such as industrial production. The improvement in the forecasts of the qualitative variable, relative to the standard probit model, is especially pronounced in recessionary periods. ; (earlier title: Forecasting output with information from business cycle turning points: a qualitative variable VAR)",https://s3.amazonaws.com/real.stlouisfed.org/wp/2001/2001-019.pdf,fedlwp:10307:original
A cloudy future for Minnesota's businesses,"Dahl, David S.",N/A,N/A,https://www.minneapolisfed.org/research/qr/qr322.pdf,fedmqr:41631
"Commencement address / [speech by] Narayana Kocherlakota, President ... College of Liberal Arts, University of Minnesota ... May 16, 2010.","Kocherlakota, Narayana R.",N/A,N/A,https://minneapolisfed.org/news-and-events/presidents-speeches/commencement-address,fedmsp:20723
Does income inequality lead to consumption equality? evidence and theory,"Perri, Fabrizio, Krueger, Dirk",N/A,"Using data from the Consumer Expenditure Survey, we first document that the recent increase in income inequality in the United States has not been accompanied by a corresponding rise in consumption inequality. Much of this divergence is due to different trends in within-group inequality, which has increased significantly for income but little for consumption. We then develop a simple framework that allows us to analytically characterize how within-group income inequality affects consumption inequality in a world in which agents can trade a full set of contingent consumption claims, subject to endogenous constraints emanating from the limited enforcement of intertemporal contracts (as in Kehoe and Levine, 1993). Finally, we quantitatively evaluate, in the context of a calibrated general equilibrium production economy, whether this setup, or alternatively a standard incomplete markets model (as in Aiyagari, 1994), can account for the documented stylized consumption inequality facts from the U.S. data.",http://minneapolisfed.org/research/sr/sr363.pdf,fedmsr:4770
Optimal Progressivity with Age-Dependent Taxation,"Violante, Giovanni L., Heathcote, Jonathan, Storesletten, Kjetil",N/A,"This paper studies optimal taxation of labor earnings when the degree of tax progressivity is allowed to vary with age. We analyze this question in a tractable equilibrium overlapping-generations model that incorporates a number of salient trade-offs in tax design. Tax progressivity provides insurance against ex-ante heterogeneity and earnings uncertainty that missing markets fail to deliver. However, taxes distort labor supply and human capital investments. Uninsurable risk cumulates over the life cycle, and thus the welfare gains from income compression via progressive taxation increase with age. On the other hand, average labor productivity rises with age, and thus the welfare losses from progressive taxation's distortionary impact on labor supply also increase with age. The optimal age-varying system balances these distortions. In a calibrated version of the economy, we quantify the welfare gains of moving from the optimal age-invariant to the optimal age-dependent system and find that they are negligible.",https://www.minneapolisfed.org/research/sr/sr551.pdf,fedmsr:4937
Consolidation in U.S. banking: implications for efficiency and risk,"Boyd, John H., Graham, Stanley L.",N/A,N/A,http://www.minneapolisfed.org/research/common/pub_detail.cfm?pb_autonum_id=627,fedmwp:42618:original
"Bank Runs, Fragility, and Regulation","Bianchi, Javier, Amador, Manuel",N/A,"We examine banking regulation in a macroeconomic model of bank runs. We construct a general equilibrium model where banks may default because of fundamental or self-fulfilling runs. With only fundamental defaults, we show that the competitive equilibrium is constrained efficient. However, when banks are vulnerable to runs, banks’ leverage decisions are not ex-ante optimal: individual banks do not internalize that higher leverage makes other banks more vulnerable. The theory calls for introducing minimum capital requirements, even in the absence of bailouts.",https://www.minneapolisfed.org/research/wp/wp804.pdf,fedmwp:98383:original
Volume determination in stock and stock index futures markets: an analysis of arbitrage and volatility effects,"Merrick, John J.",N/A,N/A,,fedpwp:4041:original
The role of a regional bank in a system of central banks,"Goodfriend, Marvin",N/A,N/A,https://www.richmondfed.org/-/media/RichmondFedOrg/publications/research/economic_quarterly/2000/winter/pdf/goodfriend.pdf,fedreq:26279
The Role of Lower-Ranked Economics Ph.D. Programs,"Rhodes, Karl",N/A,N/A,https://www.richmondfed.org/-/media/richmondfedorg/publications/research/econ_focus/2015/q3/pdf/profession.pdf,fedrrf:62089
The Earnings Premium for U.S. Veterans,"Vandenbroucke, Guillaume",N/A,"An analysis of 2019 data suggests that female veterans and male veterans have earnings premiums of 5.9% and 4.1%, respectively, relative to their nonveteran peers.",https://www.stlouisfed.org/on-the-economy/2022/nov/earnings-premium-us-veterans,l00001:95135
Partnership Emphasizes Education to Make Permian Basin a Better Place to Live,"Santa Cruz, Jane",N/A,"As a participant in the Dallas Fed's Advance Together initiative, the Education Partnership of the Permian Basin is accelerating a collective approach to addressing education, workforce and quality-of-life needs.",https://www.dallasfed.org/cd/communities/2021/1115,d00034:93587
$100 bill gets facelift,anonymous,N/A,N/A,,fedafu:35932
The Dynamics of the Smoking Wage Penalty,"Hotchkiss, Julie L., Darden, Michael, Pitts, M. Melinda",N/A,"Cigarette smokers earn significantly less than nonsmokers, but the magnitude of the smoking wage gap and the pathways by which it originates are unclear. Proposed mechanisms often focus on spot differences in employee productivity or employer preferences, neglecting the dynamic nature of human capital development and addiction. In this paper, we formulate a dynamic model of young workers as they transition from schooling to the labor market, a period in which the lifetime trajectory of wages is being developed. We estimate the model with data from the National Longitudinal Survey of Youth, 1997 Cohort, and we simulate the model under counterfactual scenarios that isolate the contemporaneous effects of smoking from dynamic differences in human capital accumulation and occupational selection. Results from our preferred model, which accounts for unobserved heterogeneity in the joint determination of smoking, human capital, labor supply, and wages, suggest that continued heavy smoking in young adulthood results in a wage penalty at age 30 of 14.8 percent and 9.3 percent for women and men, respectively. These differences are less than half of the raw mean difference in wages at age 30. We show that the contemporaneous effect of heavy smoking net of any life-cycle effects explains roughly 67 percent of the female smoking wage gap but only 11 percent of the male smoking wage gap.",https://www.frbatlanta.org/-/media/documents/research/publications/wp/2020/07/28/11-dynamics-of-smoking-wage-penalty.pdf,fedawp:88477:original
Modern land banking: can it work in southern New England?,"Graves, Erin",N/A,"With new forms of land banking documenting success outside the Northeast, the applicability of the approach to New England is worth consideration.",http://www.bostonfed.org/commdev/c&b/2013/summer/modern-land-banking-can-it-work-in-southern-new-england.pdf,fedbcb:18933
"Mapping New England: use of food stamps, by county","Mauricio, Kaili",N/A,"The Supplemental Nutrition Assistance Program (SNAP) helps feed struggling families throughout the United States. Since the recession, the number of households in New England receiving SNAP benefits, instead of declining as the economy recovers, has increased dramatically.",http://www.bostonfed.org/commdev/c&b/2013/spring/mapping-new-england-need-for-food-stamps.htm,fedbcb:19090
Towards greater financial stability in short-term credit markets,"Rosengren, Eric",N/A,"Remarks by Eric S. Rosengren, President and Chief Executive Officer, Federal Reserve Bank of Boston, at the Global Interdependence Center's Conference on Capital Markets in the Post Crisis Environment, Stockholm, Sweden, September 29, 2011",http://www.bostonfed.org/news/speeches/rosengren/2011/092911/index.htm,fedbsp:11901
Oil shocks and price stability,"Wen, Yi, Shimek, Luke M.",N/A,N/A,https://files.stlouisfed.org/files/htdocs/datatrends/pdfs/mt/20071201/cover.pdf,fedlmt:13052
"Money and sectoral output dynamics in the United States, quarterly 1950/III to 1982/IV","Chrystal, K. Alec",N/A,"The impact of money growth and money growth surprises is investigated in a framework in which GNP is disaggregated into its major sectoral components. The evidence presented is not fully consistent with a new classical interpretation of the business cycle. In particular light is thrown on the issue of the lag effect of money surprises. It is discovered that, even when sectoral interactions are accounted for, there are effects of lagged money growth. These lags are inconsistent with an equilibrium/rational expectations approach to business cycles. It is also discovered that growth in an 'outside' component of money has significant real effects. The approach adopted offers the possibility that a structural disaggregation of the supple side of the economy may offer advantages not available in either natural rate or Keynesian macroeconomic models.",https://s3.amazonaws.com/real.stlouisfed.org/wp/1984/1984-020.pdf,fedlwp:10397:original
Excelsior-Henderson: Motorcycle dream fades in bankruptcy,anonymous,N/A,N/A,http://minneapolisfed.org/publications_papers/pub_display.cfm?id=2390,fedmga:23959
The evolution of U.S. earnings inequality: 1961?2002,"Nagypal, Eva, Eckstein, Zvi",N/A,"The goal of this article is to summarize the main trends in the earnings and employment distribution in the United States using data drawn from the March Current Population Surveys covering the period between 1961 and 2002. We show that inequality started to increase for men in 1974, and for women in 1981, and for both genders inequality continued to increase throughout 2002. During the same period the wage premium of college graduates over non-college workers increased substantially and the ratio of college educated workers to non-college workers also increased. These facts support the popular skill-biased technical change (SBTC) hypothesis. However, other facts raise some doubts about the SBTC hypothesis. First, the college wage premium is mainly due to workers with a postgraduate degree, but their increase in the labor force started much earlier than the spectacular rise in their wages. Also there has been no marked change in recent decades in the occupational distribution of workers. However, the earning premium of professional over blue collar workers followed the same trend as the college earning premium. And finally, the most dramatic changes in the labor market took place among women.",https://www.minneapolisfed.org/research/qr/qr2822.pdf,fedmqr:41604
"Comments on Gordon, Leeper, and Zha's trends in velocity and policy expectations","McGrattan, Ellen R.",N/A,"I argue that low-frequency movements in U.S. base velocity are well explained by standard models of money demand. The model of Gordon, Leeper, and Zha is not standard because they assume a very high interest elasticity. The positive conclusion that they reach about the model's ability to mimic movements in velocity necessarily implies that predicted movements in interest rates are too smooth.",https://www.minneapolisfed.org/research/sr/sr247.pdf,fedmsr:5176
"Legal structure, financial structure, and the monetary policy transmission mechanism","Cecchetti, Stephen G.",N/A,"Among the many challenges facing the new Eurosystem - the European Central Bank and the central banks of the eleven members of the European Monetary Union - is the possibility that participating countries will respond differently to interest rate changes. This paper provides evidence that differences in financial structure are the proximate cause for these national asymmetries in monetary policy transmission and that these differences in financial structure are a result of differences in legal structure. The author concludes that unless legal structures are harmonized across Europe, the financial structures and monetary transmission mechanisms of the European Union countries will remain diverse",https://www.newyorkfed.org/medialibrary/media/research/epr/99v05n2/9907cecc.pdf,fednep:19841
Nonbanks Are Growing but Their Growth Is Heavily Supported by Banks,"Cetorelli, Nicola, Tuckman, Bruce, Acharya, Viral V.",N/A,"Traditional approaches to financial sector regulation view banks and nonbank financial institutions (NBFIs) as substitutes, one inside and the other outside the perimeter of prudential regulation, with the growth of one implying the shrinking of the other. In this post, we argue instead that banks and NBFIs are better described as intimately interconnected, with NBFIs being especially dependent on banks both for term loans and lines of credit.",https://libertystreeteconomics.newyorkfed.org/2024/06/nonbanks-are-growing-but-their-growth-is-heavily-supported-by-banks/,fednls:98393
The economics of securitization,"Cumming, Christine M.",N/A,N/A,https://www.newyorkfed.org/medialibrary/media/research/quarterly_review/1987v12/v12n3article2.pdf,fednqr:28038
External adjustment and U.S. macroeconomic performance,"Ceglowski, Janet, Kasman, Bruce",N/A,N/A,https://www.newyorkfed.org/medialibrary/media/research/quarterly_review/1989v14/v14n1article3.pdf,fednqr:28164
Transcript of Lorie Logan on the Macro Musings Podcast,"Logan, Lorie",N/A,"A closer look at monetary policy operations, the Fed’s new Standing Repo Facility, and the future of the Fed’s balance sheet.",https://www.newyorkfed.org/newsevents/speeches/2022/log220110,fednsp:93624
Property tax limits and local fiscal behavior: did Massachusetts cities and towns spend too little on town services under proposition 2 1/2?,"Bradbury, Katharine L.",N/A,"This paper examines the impact of a specific local tax limit, Proposition 2 in Massachusetts, on the fiscal behavior of cities and towns in Massachusetts and the capitalization of that behavior into property values. Proposition 2 places a cap on the effective property tax rate at 2.5 percent and limits nominal annual growth in property tax revenues to 2.5 percent, unless residents pass a referendum (an override) allowing a greater increase. The study analyzes the 1990-94 period, a time when Massachusetts municipalities faced significant fiscal stress because of a 30 percent cut in real estate aid and a demographically driven increase in school enrollments. The findings include the following: (1) Proposition 2 significantly constrained local spending in some communities; (2) constrained communities realized gains in property values to the degree that they were able to increase school spending despite the limitation; and (3) changes in school spending were a much stronger influence on house price changes than were changes in nonschool spending. These findings are confirmed using several different econometric approaches, including a two-stage technique that directly estimates how close each community's spending was to what it would have been in the absence of Proposition 2.",http://www.bostonfed.org/economic/wp/wp1997/wp97_2.htm,fedbwp:7327:original
"Monetary policy in challenging times; a speech given at the Economic Research Institute of Erie (ERIE), Pennsylvania State University-Erie, July 17, 2012","Pianalto, Sandra",N/A,N/A,https://fraser.stlouisfed.org/title/3770/item/475340,fedcsp:21964
Relationship loans and information exploitability in a competitive market: loan commitments vs. spot loans,"Ergungor, O. Emre",N/A,"Despite the numerous benefits of loan commitments, only 79% of the commercial and industrial loans are made under commitment. I show that two factors limit the use of loan commitments. First, because banks commit themselves to lend, they carry costly liquidity reserves to meet their obligations. Due to liquidity costs, the interest rate on commitment loans is high relative to spot loans. Second, high interest rates trigger moral hazard. If the bank expects a profitable relationship in the future, it can absorb a portion of the liquidity costs to reduce the interest rate and attenuate moral hazard. If not, the borrower cannot get a loan commitment.",https://doi.org/10.26509/frbc-wp-200013,fedcwp:39951:original
Another strong year for the Eleventh District,"Sigalla, Fiona",N/A,"The Eleventh District marked its eighth year of economic expansion in 1994. Employment grew strongly in all three Eleventh District states- Louisiana, New Mexico, and Texas. Although the past prominence of the oil and gas sector is well-known, in 1994 the region prospered despite continued declines in the energy industry. A robust U.S. economy stimulated demand for District manufacturing and service industries, which helped drive the economy. ; Fiona Sigalla surveys the 1994 performance of the Eleventh District economy and finds that a favorable business climate and expanding trade in goods and services to Mexico helped the Eleventh District grow faster than the nation. While slower economic growth in the United States and uncertainty in Mexico will be drags on the District economy in the year ahead, 1995 should be another good year for District states.",https://www.dallasfed.org/~/media/documents/research/er/1995/er9501d.pdf,fedder:5217
Opening Remarks for 'Energy and the Economy: The New Energy Landscape' Conference,"Logan, Lorie",N/A,Dallas Fed President Lorie Logan delivered this address to open the conference hosted by the Federal Reserve Banks of Dallas and Kansas City in Houston.,https://www.dallasfed.org/news/speeches/logan/2022/lkl221110,feddsp:95519
Navigating in shallow waters: Monetary policy strategy in a better-balanced economy,"Logan, Lorie",N/A,Dallas Fed President Lorie K. Logan delivered these remarks at the ninth joint energy conference hosted by the Federal Reserve Banks of Dallas and Kansas City.,https://www.dallasfed.org/news/speeches/logan/2024/lkl241113,feddsp:99102
New Paths to Housing and Transportation Affordability,"Cohen, Stuart, Cheng, Ann",N/A,Reducing parking and focusing on transit-oriented development allows affordable housing developers to direct housing funds efficiently into more housing units instead of excess parking space.,https://www.frbsf.org/community-development/wp-content/uploads/sites/3/CohenCheng_CISP13.pdf,fedfci:178
Translating plain English: can the Peterborough Social Impact Bond construct apply stateside?,"von Glahn, Drew, Whistler, Caroline",N/A,N/A,https://www.frbsf.org/community-development/wp-content/uploads/sites/3/Glahn_Whistler.pdf,fedfcr:917
Why did Europe’s productivity catch-up sputter out? a tale of tigers and tortoises,"Dew-Becker, Ian, Gordon, Robert J.",N/A,"This paper takes a different approach to examining the sharp turnaround in EU relative to U. S. labor productivity growth since 1995. The vast majority of the literature focuses on the American growth revival. But close to half of the turnaround was caused by a European retardation. What caused that retardation? Our paper shows that none of the consensus explanations of the American revival provide any help at all in explaining the European retardation. It is sui generis and therein lies a tale that has not previously been told. ; Europe has faltered across the board. The deceleration of its productivity growth is not explained at all by ICT production and only to a small degree by retailing/wholesaling. Rather, the big European countries have failed in nearly every dimension. The retardation of Europe is illuminated by dividing up the EU-15 countries into Tigers, a Middle group, and Tortoises. ; Our first surprise in examining the data is to find that the EU-US turnaround in labor productivity growth was not just a reflection of an equivalent turnaround in total factor productivity growth. Capital deepening also faltered in Europe, indicting all the macroeconomic determinants of economy-wide investment as part of Europe?s problem. ; The most striking aspect of our results is that the failing of the Tortoise countries is widespread, spanning industries as diverse as agriculture, wholesale trade, mining, chemicals, construction, fabricated metals, and clothing. Our explanation is that Europe?s previous catch-up to the U. S. productivity level before 1995 was artificial ? by making labor expensive, Europe raised its average product. But after 1995 as labor market reforms have helped to make labor cheaper, so the average product of labor has been pushed down and its growth rate has faltered. The falling behind of Europe is quite simple to explain; European regulations defied the laws of labor market equilibrium for decades, and a slight leak in the dam holding back market forces has already led to faster growth in European employment and slower growth in productivity.",https://www.frbsf.org/wp-content/uploads/1_ProductivityCatchup.pdf,fedfpr:28248
"Irrational exuberance? a conference sponsored by the Federal Reserve Bank of San Francisco and the Stanford Institute for Economic Policy Research, April 21, 2000",anonymous,N/A,N/A,https://www.frbsf.org/news-and-media/events/2000/04/irrational-exuberance/,fedfpr:28314
The crime of 1873: back to the scene,"Velde, Francois R.",N/A,"Milton Friedman's (1990) counterfactual analysis of what would have happened if the United States had not abandoned bimetallism in 1873 is revisited in a general equilibrium model of bimetallism. I find that bimetallism would have survived and the gold-silver ratio would have remained stable for another twenty years. If countries such as India that abandoned silver because of its depreciation are assumed not to, bimetallism survives to World War I. But the United States would have experienced a sharp bout of inflation in the early 20th century, although milder if India stays on silver.",http://www.chicagofed.org/digital_assets/publications/working_papers/2002/wp2002-29.pdf,fedhwp:6888:original
The Returns to Public Library Investment,"Gilpin, Gregory, Nencka, Peter, Karger, Ezra",N/A,"Local governments spend over 12 billion dollars annually funding the operation of 17,000 public libraries in the United States, yet we know little about their effects. We use data describing the near-universe of public libraries to show that public library investment increases children’s attendance at library events by 18%, children’s checkouts of items by 21%, and library visits by 21%. Increases in library use translate into improved test scores in nearby school districts: a $1,000 or greater per-student capital investment in local public libraries increases reading test scores by 0.02 standard deviations and has no effects on math test scores.",https://www.chicagofed.org/~/media/publications/working-papers/2021/wp2021-06-pdf.pdf,fedhwp:92066:92912
How the COVID-19 Pandemic May Reshape the Digital Payments Landscape,"Toh, Ying Lei, Tran, Thao",N/A,"Despite an increase in payments made via online or mobile channels in recent years, many consumers have not yet adopted digital payments. The COVID-19 pandemic may be shifting more consumers toward digital payments, along with industry and legislative initiatives designed to facilitate broader access.",https://www.kansascityfed.org/documents/7581/psrb20tohtran0624.pdf,fedkpb:88223
President's Message: The St. Louis Fed's New Center for Household Financial Stability,"Bullard, James B.",N/A,President James Bullard announces the St. Louis Fed's new Center for Household Financial Stability. This year's annual report features some of the Center's research.,https://www.stlouisfed.org/annual-report/2012/president,fedlar:97231
Secured and Unsecured Debt Over the Business Cycle,"Wen, Yi, Arias, Maria A.",N/A,Unsecured debt better predicts economic activity than secured debt,https://files.stlouisfed.org/files/htdocs/publications/economic-synopses/2017-02-17/secured-and-unsecured-debt-over-the-business-cycle.pdf,fedles:20829
Bond market mania,"Neely, Christopher J.",N/A,N/A,https://files.stlouisfed.org/files/htdocs/datatrends/pdfs/mt/20031001/cover.pdf,fedlmt:13013
"Bullard Discusses U.S. Economy, COVID-19 Risk Management","Bullard, James B.",N/A,N/A,https://www.stlouisfed.org/from-the-president/speeches-and-presentations/2020/bullard-discusses-us-economy-covid19-risk-management-milken-instititute,fedlps:88235
Tax distortions in a neoclassical monetary economy,"Hansen, Gary D., Cooley, Thomas F.",N/A,"In this paper we use the common perspective provided by the neoclassical growth model to evaluate the size of the distortions associated with different monetary and fiscal policies designed to finance a given sequence of government expenditures. We construct an artificial monetary economy incorporating the cash-in-advance framework of Lucas and Stokey (1983), calibrate it to match important features of the U.S. economy, and simulate it to provide a quantitative assessment of the welfare costs associated with government policies involving different combinations of taxes on capital and labor income, consumption, and holdings of money. In particular, we evaluate the welfare gains from tax reforms that are designed to replace taxes on capital or labor income with other forms of taxation. Our results suggest that the welfare costs of financing a given sequence of government expenditures are slightly lower in economies that substitute inflation or consumption taxes for the tax on labor income, but dramatically lower for economies that substitute any of these taxes for the tax on capital income. Replacing the capital tax with a consumption tax, for example, eliminates 81 percent of the welfare cost arising from distorting taxation. In addition, we show that these welfare costs can be reduced further by eliminating the capital tax with a nonstationary policy that involves a transition to a temporary policy followed by a new steady state policy rather than an immediate change to a new steady state policy.",https://www.minneapolisfed.org/research/dp/dp38.pdf,fedmem:38924
The effect of tax-favored retirement accounts on capital accumulation and welfare,"Imrohoroglu, Ayse, Joines, Douglas H., Imrohoroglu, Selahattin",N/A,N/A,http://www.minneapolisfed.org/research/common/pub_detail.cfm?pb_autonum_id=90,fedmem:39010
Large community banks outpacing smaller counterparts,"Dahl, David S.",N/A,N/A,http://minneapolisfed.org/publications_papers/pub_display.cfm?id=2601,fedmga:24044
District exposure to key sectors affected by attacks,anonymous,N/A,N/A,https://www.frbsf.org/wp-content/uploads/wed0112bk.pdf,fedfwe:8064
The performance of S&P500 futures product margins under the span margining system,"Kupiec, Paul H.",N/A,N/A,,fedgfe:34019:original
Lifecycle Patterns of Saving and Wealth Accumulation,"Sabelhaus, John Edward, Feiveson, Laura",N/A,"Empirical analysis of U.S. income, saving and wealth dynamics is constrained by a lack of high-quality and comprehensive household-level panel data. This paper uses a pseudo-panel approach, tracking types of agents by birth cohort and across time through a series of cross-section snapshots synthesized with macro aggregates. The key micro source data is the Survey of Consumer Finances (SCF), which captures the top of the wealth distribution by sampling from administrative records. The SCF has the detailed balance sheet components, incomes, and interfamily transfers needed to use both sides of the intertemporal budget constraint and thus solve for saving and consumption. The results here are consistent with recent papers based on individual panel data from countries with administrative registries, and highlights the different roles of saving, capital gains, and interfamily transfers in wealth change over the lifecycle and across permanent income groups.",https://www.federalreserve.gov/econres/feds/files/2019010pap.pdf,fedgfe:35305:original
Monetary policy rules and the Great Inflation,"Orphanides, Athanasios",N/A,"The nature of monetary policy during the 1970s is evaluated through the lens of a forward-looking Taylor rule based on perceptions regarding the outlook for inflation and unemployment at the time policy decisions were made. The evidence suggests that policy during the 1970s was essentially indistinguishable from a systematic, activist, forward-looking approach such as is often identified with good policy advice in theoretical and econometric policy evaluation research. This points to the unpleasant possibility that the policy errors of the 1970s occurred despite the use of a seemingly desirable policy approach. Though the resulting activist policies could have appeared highly promising, they proved, in retrospect, counterproductive.",http://www.federalreserve.gov/pubs/feds/2002/200208/200208abs.html,fedgfe:35396:original
Optimal bank portfolios and the credit crunch,"Sharpe, Steven A., Passmore, Wayne",N/A,N/A,,fedgfe:35613:original
Anchored or Not: How Much Information Does 21st Century Data Contain on Inflation Dynamics?,"Kiley, Michael T.",N/A,"Inflation was low and stable in the United States during the first two decades of the 21st century and broke out of its stable range in 2021.  Experience in the early 21st century differed from that of the second half of the 20th century, when inflation showed persistent movements including the ""Great Inflation""  of the 1970s.  This analysis examines the extent to which the experience from 2000-2019 should lead a Bayesian decisionmaker to update their assessment of inflation dynamics.  Given a prior for inflation dynamics consistent with 1960-1999 data, a Bayesian decisionmaker would not update their view of inflation persistence in light of 2000-2019 data unless they placed very low weight on their prior information.  In other words, 21st century data contains very little information to dissuade a Bayesian decisionmaker of the view that inflation fluctuations are persistent, or ""unanchored"" .  The intuition for, and implications of, this finding are discussed.",https://www.federalreserve.gov/econres/feds/files/2022016pap.pdf,fedgfe:93919:original
Cross-border returns differentials,"Curcuru, Stephanie E., Dvorak, Tomas, Warnock, Francis E.",N/A,"Were the U.S. to persistently earn substantially more on its foreign investments (\""U.S. claims\"") than foreigners earn on their U.S. investments (\""U.S. liabilities\""), the likelihood that the current environment of sizeable global imbalances will evolve in a benign manner increases. However, using a monthly dataset on the foreign equity and bond portfolios of U.S. investors and the U.S. equity and bond portfolios of foreign investors, we find that the returns differential for portfolio securities is near zero, far smaller than previously reported. Examining all U.S. claims and liabilities (portfolio securities as well as direct investment and banking), we find that previous estimates of large differentials are biased upward. The bias owes to computing implied returns from an internally inconsistent dataset of revised data; original data produce a much smaller differential. We also attempt to reconcile our finding of a near zero returns differential with observed patterns of cumulated current account deficits, the net international investment position, and the net income balance. Overall, we find no evidence that the U.S. can count on earning substantially more on its claims than it pays on its liabilities.",http://www.federalreserve.gov/pubs/ifdp/2008/921/default.htm,fedgif:37182:original
The risk premium in the market for forward foreign exchange,"Sibert, Anne C.",N/A,N/A,http://www.federalreserve.gov/pubs/ifdp/1982/211/ifdp211.pdf,fedgif:37378:original
Capital formation and saving in major industrial countries,"Lubitz, Raymond",N/A,N/A,,fedgmo:24590
"Revisions effective September 19, 1988",anonymous,N/A,N/A,,fedgrb:15963
Central banks and crisis management,"Haubrich, Joseph G., Ergungor, O. Emre, Thomson, James B.",N/A,"As 2007 began, historians prepared to reflect on several anniversaries of financial turmoil. It had been 10 years since the East Asian crisis, 20 years since the Black Monday stock market crash, 100 years since the Panic of 1907, and 150 years since the Hamburg financial crisis of 1857. Not many, however, could have predicted that 2007 would write its own chapter in history with the subprime mortgage meltdown.",https://fraser.stlouisfed.org/title/470/item/593414,fedcar:7900
Money and competing assets under private information,"Rocheteau, Guillaume",N/A,"I study random-matching economies where at money coexists with real assets, and no restrictions are imposed on payment arrangements. I emphasize informational asymmetries about asset fundamentals to explain the partial illiquidity of real assets and the usefulness of at money. The liquidity of the real asset, as measured by its transaction velocity, is shown to depend on the discrepancy of its dividend across states as well as policy. I analyze how monetary policy affects payment arrangements, asset prices, and welfare.",https://www.clevelandfed.org/newsroom-and-events/publications/working-papers/working-papers-archives/2008-working-papers/wp-0802-money-and-competing-assets-under-private-information.aspx,fedcwp:39259:original
